type,省治愈,省治愈,省死亡,name,新增确诊,新增治愈,新增死亡,value,治愈,死亡,date
内蒙古自治区,72,8,0,鄂尔多斯,0.0,0.0,0.0,11.0,3.0,0.0,2020-02-16
内蒙古自治区,72,8,0,巴彦淖尔,0.0,0.0,0.0,8.0,0.0,0.0,2020-02-16
内蒙古自治区,72,8,0,赤峰,0.0,0.0,0.0,9.0,2.0,0.0,2020-02-16
内蒙古自治区,72,8,0,锡林郭勒盟,2.0,0.0,0.0,8.0,1.0,0.0,2020-02-16
内蒙古自治区,72,8,0,呼和浩特,0.0,0.0,0.0,7.0,0.0,0.0,2020-02-16
内蒙古自治区,72,8,0,通辽,0.0,0.0,0.0,6.0,0.0,0.0,2020-02-16
内蒙古自治区,72,8,0,呼伦贝尔,0.0,0.0,0.0,6.0,1.0,0.0,2020-02-16
内蒙古自治区,72,8,0,乌兰察布,0.0,0.0,0.0,3.0,1.0,0.0,2020-02-16
内蒙古自治区,72,8,0,乌海市,0.0,0.0,0.0,2.0,0.0,0.0,2020-02-16
内蒙古自治区,72,8,0,兴安盟,0.0,0.0,0.0,1.0,0.0,0.0,2020-02-16
宁夏回族自治区,70,35,0,吴忠,0.0,0.0,0.0,27.0,6.0,0.0,2020-02-16
宁夏回族自治区,70,35,0,银川,0.0,0.0,0.0,33.0,20.0,0.0,2020-02-16
宁夏回族自治区,70,35,0,固原,0.0,0.0,0.0,5.0,2.0,0.0,2020-02-16
宁夏回族自治区,70,35,0,中卫,0.0,0.0,0.0,3.0,3.0,0.0,2020-02-16
宁夏回族自治区,70,35,0,宁东,0.0,0.0,0.0,1.0,1.0,0.0,2020-02-16
宁夏回族自治区,70,35,0,石嘴山,0.0,0.0,0.0,1.0,1.0,0.0,2020-02-16
甘肃省,90,56,2,兰州,0.0,3.0,0.0,35.0,20.0,2.0,2020-02-16
甘肃省,90,56,2,平凉,0.0,0.0,0.0,9.0,1.0,0.0,2020-02-16
甘肃省,90,56,2,甘南,0.0,0.0,0.0,8.0,4.0,0.0,2020-02-16
甘肃省,90,56,2,白银,0.0,0.0,0.0,4.0,1.0,0.0,2020-02-16
甘肃省,90,56,2,天水,0.0,2.0,0.0,12.0,11.0,0.0,2020-02-16
甘肃省,90,56,2,定西,0.0,0.0,0.0,9.0,8.0,0.0,2020-02-16
甘肃省,90,56,2,陇南,0.0,0.0,0.0,4.0,3.0,0.0,2020-02-16
甘肃省,90,56,2,庆阳,0.0,0.0,0.0,3.0,2.0,0.0,2020-02-16
甘肃省,90,56,2,临夏,0.0,0.0,0.0,3.0,3.0,0.0,2020-02-16
甘肃省,90,56,2,张掖,0.0,0.0,0.0,2.0,2.0,0.0,2020-02-16
甘肃省,90,56,2,金昌,0.0,0.0,0.0,1.0,1.0,0.0,2020-02-16
天津市,125,46,3,宝坻区,1.0,2.0,0.0,50.0,11.0,2.0,2020-02-16
天津市,125,46,3,河东区,0.0,0.0,0.0,15.0,7.0,1.0,2020-02-16
天津市,125,46,3,河北区,0.0,0.0,0.0,12.0,7.0,0.0,2020-02-16
天津市,125,46,3,北辰区,0.0,0.0,0.0,6.0,1.0,0.0,2020-02-16
天津市,125,46,3,南开区,0.0,0.0,0.0,6.0,1.0,0.0,2020-02-16
天津市,125,46,3,宁河区,0.0,0.0,0.0,4.0,0.0,0.0,2020-02-16
天津市,125,46,3,外地来津人员,0.0,1.0,0.0,6.0,3.0,0.0,2020-02-16
天津市,125,46,3,东丽区,0.0,0.0,0.0,4.0,1.0,0.0,2020-02-16
天津市,125,46,3,和平区,0.0,2.0,0.0,6.0,4.0,0.0,2020-02-16
天津市,125,46,3,河西区,0.0,0.0,0.0,4.0,2.0,0.0,2020-02-16
天津市,125,46,3,滨海新区,0.0,1.0,0.0,3.0,1.0,0.0,2020-02-16
天津市,125,46,3,西青区,0.0,1.0,0.0,4.0,3.0,0.0,2020-02-16
天津市,125,46,3,武清区,0.0,0.0,0.0,2.0,1.0,0.0,2020-02-16
天津市,125,46,3,红桥区,0.0,0.0,0.0,2.0,2.0,0.0,2020-02-16
天津市,125,46,3,津南区,0.0,1.0,0.0,1.0,1.0,0.0,2020-02-16
天津市,125,46,3,待明确地区,0.0,1.0,0.0,0.0,1.0,0.0,2020-02-16
重庆市,552,211,5,万州区,2.0,0.0,0.0,108.0,35.0,3.0,2020-02-16
重庆市,552,211,5,江北区,1.0,0.0,0.0,28.0,3.0,0.0,2020-02-16
重庆市,552,211,5,合川区,0.0,0.0,0.0,23.0,6.0,0.0,2020-02-16
重庆市,552,211,5,綦江区,0.0,1.0,0.0,23.0,6.0,0.0,2020-02-16
重庆市,552,211,5,潼南区,0.0,0.0,0.0,18.0,2.0,0.0,2020-02-16
重庆市,552,211,5,垫江县,0.0,1.0,0.0,20.0,6.0,0.0,2020-02-16
重庆市,552,211,5,奉节县,0.0,0.0,0.0,20.0,6.0,0.0,2020-02-16
重庆市,552,211,5,长寿区,1.0,0.0,0.0,21.0,9.0,0.0,2020-02-16
重庆市,552,211,5,南岸区,0.0,1.0,0.0,15.0,3.0,0.0,2020-02-16
重庆市,552,211,5,九龙坡区,0.0,1.0,0.0,20.0,8.0,1.0,2020-02-16
重庆市,552,211,5,大足区,0.0,1.0,0.0,14.0,3.0,0.0,2020-02-16
重庆市,552,211,5,忠县,0.0,0.0,0.0,20.0,10.0,0.0,2020-02-16
重庆市,552,211,5,两江新区,0.0,0.0,0.0,17.0,7.0,0.0,2020-02-16
重庆市,552,211,5,云阳县,0.0,0.0,0.0,24.0,16.0,0.0,2020-02-16
重庆市,552,211,5,渝中区,0.0,5.0,0.0,20.0,12.0,0.0,2020-02-16
重庆市,552,211,5,渝北区,1.0,3.0,0.0,16.0,8.0,0.0,2020-02-16
重庆市,552,211,5,石柱县,0.0,2.0,0.0,14.0,7.0,0.0,2020-02-16
重庆市,552,211,5,丰都县,0.0,0.0,0.0,10.0,3.0,0.0,2020-02-16
重庆市,552,211,5,沙坪坝区,0.0,1.0,0.0,8.0,1.0,0.0,2020-02-16
重庆市,552,211,5,开州区,0.0,1.0,0.0,20.0,13.0,1.0,2020-02-16
重庆市,552,211,5,铜梁区,0.0,1.0,0.0,9.0,3.0,0.0,2020-02-16
重庆市,552,211,5,荣昌区,0.0,3.0,0.0,9.0,3.0,0.0,2020-02-16
重庆市,552,211,5,巫山县,0.0,0.0,0.0,10.0,5.0,0.0,2020-02-16
重庆市,552,211,5,巴南区,0.0,0.0,0.0,6.0,1.0,0.0,2020-02-16
重庆市,552,211,5,巫溪县,0.0,1.0,0.0,13.0,9.0,0.0,2020-02-16
重庆市,552,211,5,璧山区,0.0,1.0,0.0,9.0,5.0,0.0,2020-02-16
重庆市,552,211,5,永川区,0.0,0.0,0.0,5.0,2.0,0.0,2020-02-16
重庆市,552,211,5,高新区,0.0,0.0,0.0,4.0,1.0,0.0,2020-02-16
重庆市,552,211,5,大渡口区,0.0,1.0,0.0,7.0,5.0,0.0,2020-02-16
重庆市,552,211,5,江津区,0.0,0.0,0.0,4.0,2.0,0.0,2020-02-16
重庆市,552,211,5,涪陵区,0.0,0.0,0.0,3.0,1.0,0.0,2020-02-16
重庆市,552,211,5,彭水县,0.0,0.0,0.0,2.0,0.0,0.0,2020-02-16
重庆市,552,211,5,酉阳县,0.0,0.0,0.0,1.0,0.0,0.0,2020-02-16
重庆市,552,211,5,万盛经开区,0.0,0.0,0.0,1.0,0.0,0.0,2020-02-16
重庆市,552,211,5,梁平区,0.0,0.0,0.0,4.0,4.0,0.0,2020-02-16
重庆市,552,211,5,黔江区,0.0,0.0,0.0,2.0,2.0,0.0,2020-02-16
重庆市,552,211,5,城口县,0.0,0.0,0.0,2.0,2.0,0.0,2020-02-16
重庆市,552,211,5,武隆区,0.0,0.0,0.0,1.0,1.0,0.0,2020-02-16
重庆市,552,211,5,秀山县,0.0,0.0,0.0,1.0,1.0,0.0,2020-02-16
江苏省,626,258,0,南京,0.0,0.0,0.0,92.0,32.0,0.0,2020-02-16
江苏省,626,258,0,苏州,0.0,5.0,0.0,86.0,31.0,0.0,2020-02-16
江苏省,626,258,0,徐州,1.0,14.0,0.0,79.0,42.0,0.0,2020-02-16
江苏省,626,258,0,淮安,2.0,7.0,0.0,65.0,28.0,0.0,2020-02-16
江苏省,626,258,0,无锡,2.0,1.0,0.0,55.0,19.0,0.0,2020-02-16
江苏省,626,258,0,连云港,0.0,1.0,0.0,48.0,13.0,0.0,2020-02-16
江苏省,626,258,0,常州,3.0,-1.0,0.0,49.0,20.0,0.0,2020-02-16
江苏省,626,258,0,南通,0.0,2.0,0.0,40.0,17.0,0.0,2020-02-16
江苏省,626,258,0,泰州,0.0,4.0,0.0,37.0,20.0,0.0,2020-02-16
江苏省,626,258,0,扬州,1.0,1.0,0.0,23.0,9.0,0.0,2020-02-16
江苏省,626,258,0,盐城,0.0,5.0,0.0,27.0,15.0,0.0,2020-02-16
江苏省,626,258,0,镇江,0.0,1.0,0.0,12.0,5.0,0.0,2020-02-16
江苏省,626,258,0,宿迁,0.0,0.0,0.0,13.0,7.0,0.0,2020-02-16
河南省,1246,507,16,信阳,1.0,10.0,0.0,262.0,84.0,2.0,2020-02-16
河南省,1246,507,16,南阳,3.0,8.0,0.0,154.0,65.0,2.0,2020-02-16
河南省,1246,507,16,郑州,3.0,7.0,0.0,151.0,75.0,0.0,2020-02-16
河南省,1246,507,16,驻马店,0.0,11.0,0.0,138.0,75.0,0.0,2020-02-16
河南省,1246,507,16,周口,4.0,2.0,0.0,75.0,31.0,0.0,2020-02-16
河南省,1246,507,16,商丘,0.0,16.0,1.0,91.0,46.0,3.0,2020-02-16
河南省,1246,507,16,新乡,1.0,7.0,0.0,57.0,21.0,2.0,2020-02-16
河南省,1246,507,16,平顶山,0.0,4.0,0.0,58.0,24.0,1.0,2020-02-16
河南省,1246,507,16,安阳,0.0,4.0,0.0,51.0,24.0,0.0,2020-02-16
河南省,1246,507,16,许昌,0.0,2.0,0.0,38.0,11.0,0.0,2020-02-16
河南省,1246,507,16,焦作,2.0,0.0,0.0,32.0,7.0,1.0,2020-02-16
河南省,1246,507,16,漯河,0.0,0.0,0.0,34.0,12.0,0.0,2020-02-16
河南省,1246,507,16,洛阳,0.0,0.0,0.0,31.0,11.0,0.0,2020-02-16
河南省,1246,507,16,开封,0.0,1.0,0.0,26.0,8.0,0.0,2020-02-16
河南省,1246,507,16,鹤壁,0.0,0.0,0.0,19.0,5.0,0.0,2020-02-16
河南省,1246,507,16,濮阳,0.0,2.0,0.0,17.0,4.0,0.0,2020-02-16
河南省,1246,507,16,济源,1.0,0.0,0.0,5.0,0.0,0.0,2020-02-16
河南省,1246,507,16,三门峡,0.0,0.0,0.0,7.0,4.0,0.0,2020-02-16
河南省,1246,507,16,待明确地区,0.0,0.0,2.0,0.0,0.0,5.0,2020-02-16
湖南省,1006,498,3,长沙,0.0,3.0,0.0,241.0,92.0,1.0,2020-02-16
湖南省,1006,498,3,岳阳,0.0,9.0,0.0,154.0,63.0,1.0,2020-02-16
湖南省,1006,498,3,常德,0.0,3.0,0.0,79.0,34.0,0.0,2020-02-16
湖南省,1006,498,3,株洲,0.0,6.0,0.0,78.0,35.0,0.0,2020-02-16
湖南省,1006,498,3,娄底,1.0,1.0,0.0,76.0,35.0,0.0,2020-02-16
湖南省,1006,498,3,邵阳,0.0,3.0,0.0,101.0,67.0,1.0,2020-02-16
湖南省,1006,498,3,益阳,0.0,3.0,0.0,59.0,30.0,0.0,2020-02-16
湖南省,1006,498,3,衡阳,1.0,0.0,0.0,48.0,28.0,0.0,2020-02-16
湖南省,1006,498,3,湘潭,0.0,1.0,0.0,35.0,15.0,0.0,2020-02-16
湖南省,1006,498,3,永州,0.0,2.0,0.0,43.0,30.0,0.0,2020-02-16
湖南省,1006,498,3,郴州,0.0,4.0,0.0,39.0,26.0,0.0,2020-02-16
湖南省,1006,498,3,怀化,0.0,2.0,0.0,40.0,32.0,0.0,2020-02-16
湖南省,1006,498,3,湘西自治州,0.0,0.0,0.0,8.0,6.0,0.0,2020-02-16
湖南省,1006,498,3,张家界,0.0,1.0,0.0,5.0,5.0,0.0,2020-02-16
山西省,129,51,0,晋中,1.0,0.0,0.0,36.0,13.0,0.0,2020-02-16
山西省,129,51,0,太原,0.0,0.0,0.0,19.0,6.0,0.0,2020-02-16
山西省,129,51,0,大同,0.0,0.0,0.0,12.0,4.0,0.0,2020-02-16
山西省,129,51,0,晋城,0.0,0.0,0.0,9.0,2.0,0.0,2020-02-16
山西省,129,51,0,长治,0.0,1.0,0.0,8.0,1.0,0.0,2020-02-16
山西省,129,51,0,运城,0.0,0.0,0.0,19.0,13.0,0.0,2020-02-16
山西省,129,51,0,忻州,0.0,0.0,0.0,7.0,1.0,0.0,2020-02-16
山西省,129,51,0,朔州,0.0,0.0,0.0,7.0,2.0,0.0,2020-02-16
山西省,129,51,0,阳泉,0.0,1.0,0.0,4.0,1.0,0.0,2020-02-16
山西省,129,51,0,临汾,0.0,0.0,0.0,2.0,1.0,0.0,2020-02-16
山西省,129,51,0,吕梁,0.0,0.0,0.0,6.0,6.0,0.0,2020-02-16
河北省,301,122,3,唐山,0.0,1.0,0.0,51.0,10.0,0.0,2020-02-16
河北省,301,122,3,沧州,0.0,4.0,0.0,47.0,18.0,2.0,2020-02-16
河北省,301,122,3,张家口,0.0,0.0,0.0,34.0,9.0,0.0,2020-02-16
河北省,301,122,3,邯郸,0.0,0.0,0.0,31.0,10.0,0.0,2020-02-16
河北省,301,122,3,石家庄,0.0,4.0,0.0,28.0,11.0,0.0,2020-02-16
河北省,301,122,3,廊坊,0.0,2.0,0.0,30.0,16.0,0.0,2020-02-16
河北省,301,122,3,邢台,1.0,0.0,0.0,23.0,10.0,1.0,2020-02-16
河北省,301,122,3,秦皇岛,0.0,0.0,0.0,10.0,3.0,0.0,2020-02-16
河北省,301,122,3,保定,0.0,7.0,0.0,32.0,27.0,0.0,2020-02-16
河北省,301,122,3,衡水,0.0,0.0,0.0,8.0,4.0,0.0,2020-02-16
河北省,301,122,3,承德,0.0,-1.0,0.0,7.0,4.0,0.0,2020-02-16
吉林省,89,34,1,长春,0.0,3.0,0.0,45.0,19.0,0.0,2020-02-16
吉林省,89,34,1,四平市,0.0,0.0,0.0,14.0,4.0,1.0,2020-02-16
吉林省,89,34,1,辽源,0.0,0.0,0.0,7.0,1.0,0.0,2020-02-16
吉林省,89,34,1,公主岭,0.0,0.0,0.0,6.0,2.0,0.0,2020-02-16
吉林省,89,34,1,延边,0.0,0.0,0.0,5.0,2.0,0.0,2020-02-16
吉林省,89,34,1,吉林市,0.0,0.0,0.0,5.0,3.0,0.0,2020-02-16
吉林省,89,34,1,通化,0.0,1.0,0.0,3.0,1.0,0.0,2020-02-16
吉林省,89,34,1,松原,0.0,0.0,0.0,2.0,1.0,0.0,2020-02-16
吉林省,89,34,1,白城,0.0,0.0,0.0,1.0,0.0,0.0,2020-02-16
吉林省,89,34,1,梅河口,0.0,0.0,0.0,1.0,1.0,0.0,2020-02-16
江西省,930,275,1,南昌,1.0,14.0,0.0,228.0,89.0,0.0,2020-02-16
江西省,930,275,1,九江,0.0,0.0,0.0,117.0,22.0,0.0,2020-02-16
江西省,930,275,1,上饶,0.0,4.0,0.0,123.0,35.0,0.0,2020-02-16
江西省,930,275,1,新余,0.0,7.0,0.0,129.0,44.0,0.0,2020-02-16
江西省,930,275,1,宜春,2.0,4.0,0.0,106.0,24.0,0.0,2020-02-16
江西省,930,275,1,赣州,0.0,1.0,0.0,76.0,18.0,1.0,2020-02-16
江西省,930,275,1,抚州,0.0,1.0,0.0,72.0,22.0,0.0,2020-02-16
江西省,930,275,1,萍乡,1.0,1.0,0.0,33.0,5.0,0.0,2020-02-16
江西省,930,275,1,鹰潭,0.0,0.0,0.0,18.0,3.0,0.0,2020-02-16
江西省,930,275,1,吉安,0.0,1.0,0.0,21.0,10.0,0.0,2020-02-16
江西省,930,275,1,景德镇,1.0,2.0,0.0,6.0,3.0,0.0,2020-02-16
江西省,930,275,1,赣江新区,0.0,0.0,0.0,1.0,0.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,乌鲁木齐,0.0,0.0,0.0,23.0,4.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,伊犁州,2.0,0.0,0.0,18.0,4.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,兵团第四师,0.0,0.0,0.0,10.0,0.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,兵团第九师,0.0,0.0,0.0,4.0,0.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,昌吉州,0.0,0.0,0.0,4.0,0.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,巴州,0.0,0.0,0.0,3.0,0.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,兵团第十二师,2.0,0.0,0.0,3.0,0.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,吐鲁番市,0.0,0.0,0.0,3.0,1.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,兵团第六师五家渠市,0.0,0.0,0.0,2.0,0.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,兵团第八师石河子市,0.0,0.0,0.0,3.0,1.0,1.0,2020-02-16
新疆维吾尔自治区,75,12,1,兵团第七师,0.0,0.0,0.0,1.0,1.0,0.0,2020-02-16
新疆维吾尔自治区,75,12,1,阿克苏地区,0.0,0.0,0.0,1.0,1.0,0.0,2020-02-16
安徽省,973,280,6,蚌埠,1.0,4.0,0.0,158.0,13.0,5.0,2020-02-16
安徽省,973,280,6,合肥,2.0,6.0,0.0,171.0,49.0,1.0,2020-02-16
安徽省,973,280,6,阜阳,1.0,4.0,0.0,153.0,41.0,0.0,2020-02-16
安徽省,973,280,6,亳州,0.0,0.0,0.0,108.0,35.0,0.0,2020-02-16
安徽省,973,280,6,安庆,1.0,0.0,0.0,83.0,34.0,0.0,2020-02-16
安徽省,973,280,6,六安,3.0,6.0,0.0,68.0,21.0,0.0,2020-02-16
安徽省,973,280,6,宿州,1.0,2.0,0.0,40.0,15.0,0.0,2020-02-16
安徽省,973,280,6,马鞍山,0.0,2.0,0.0,36.0,12.0,0.0,2020-02-16
安徽省,973,280,6,芜湖,0.0,0.0,0.0,31.0,13.0,0.0,2020-02-16
安徽省,973,280,6,铜陵,0.0,1.0,0.0,28.0,11.0,0.0,2020-02-16
安徽省,973,280,6,淮北,1.0,0.0,0.0,27.0,10.0,0.0,2020-02-16
安徽省,973,280,6,淮南,1.0,0.0,0.0,25.0,8.0,0.0,2020-02-16
安徽省,973,280,6,池州,0.0,0.0,0.0,17.0,6.0,0.0,2020-02-16
安徽省,973,280,6,黄山,0.0,0.0,0.0,9.0,1.0,0.0,2020-02-16
安徽省,973,280,6,滁州,0.0,0.0,0.0,13.0,7.0,0.0,2020-02-16
安徽省,973,280,6,宣城,0.0,0.0,0.0,6.0,4.0,0.0,2020-02-16
福建省,290,90,0,福州,1.0,3.0,0.0,69.0,26.0,0.0,2020-02-16
福建省,290,90,0,莆田,0.0,0.0,0.0,55.0,17.0,0.0,2020-02-16
福建省,290,90,0,泉州,0.0,0.0,0.0,46.0,13.0,0.0,2020-02-16
福建省,290,90,0,厦门,1.0,3.0,0.0,35.0,9.0,0.0,2020-02-16
福建省,290,90,0,宁德,0.0,0.0,0.0,25.0,6.0,0.0,2020-02-16
福建省,290,90,0,南平,0.0,0.0,0.0,20.0,7.0,0.0,2020-02-16
福建省,290,90,0,漳州,0.0,2.0,0.0,20.0,8.0,0.0,2020-02-16
福建省,290,90,0,三明,1.0,0.0,0.0,14.0,3.0,0.0,2020-02-16
福建省,290,90,0,龙岩,0.0,0.0,0.0,6.0,1.0,0.0,2020-02-16
湖北省,59989,7943,1789,武汉,1600.0,746.0,72.0,42752.0,4253.0,1381.0,2020-02-17
湖北省,59989,7943,1789,孝感,41.0,74.0,5.0,3320.0,523.0,75.0,2020-02-17
湖北省,59989,7943,1789,黄冈,-3.0,102.0,6.0,2828.0,941.0,84.0,2020-02-17
湖北省,59989,7943,1789,荆州,36.0,34.0,1.0,1537.0,339.0,38.0,2020-02-17
湖北省,59989,7943,1789,随州,11.0,58.0,1.0,1278.0,198.0,25.0,2020-02-17
湖北省,59989,7943,1789,鄂州,65.0,27.0,1.0,1339.0,271.0,36.0,2020-02-17
湖北省,59989,7943,1789,襄阳,8.0,31.0,1.0,1163.0,182.0,21.0,2020-02-17
湖北省,59989,7943,1789,荆门,-15.0,11.0,0.0,900.0,143.0,33.0,2020-02-17
湖北省,59989,7943,1789,黄石,2.0,47.0,5.0,985.0,254.0,20.0,2020-02-17
湖北省,59989,7943,1789,宜昌,9.0,30.0,0.0,904.0,186.0,24.0,2020-02-17
湖北省,59989,7943,1789,咸宁,7.0,25.0,0.0,868.0,206.0,10.0,2020-02-17
湖北省,59989,7943,1789,十堰,14.0,18.0,0.0,626.0,144.0,2.0,2020-02-17
湖北省,59989,7943,1789,天门,15.0,16.0,1.0,500.0,55.0,11.0,2020-02-17
湖北省,59989,7943,1789,仙桃,13.0,14.0,0.0,544.0,121.0,19.0,2020-02-17
湖北省,59989,7943,1789,恩施州,1.0,8.0,0.0,250.0,90.0,4.0,2020-02-17
湖北省,59989,7943,1789,潜江,3.0,9.0,0.0,185.0,27.0,6.0,2020-02-17
湖北省,59989,7943,1789,神农架林区,0.0,0.0,0.0,10.0,10.0,0.0,2020-02-17
广东省,1328,560,4,深圳,1.0,11.0,0.0,416.0,163.0,2.0,2020-02-17
广东省,1328,560,4,广州,0.0,10.0,0.0,339.0,142.0,0.0,2020-02-17
广东省,1328,560,4,东莞,2.0,0.0,0.0,91.0,19.0,1.0,2020-02-17
广东省,1328,560,4,佛山,0.0,4.0,0.0,84.0,27.0,0.0,2020-02-17
广东省,1328,560,4,珠海,1.0,2.0,0.0,98.0,43.0,0.0,2020-02-17
广东省,1328,560,4,中山,0.0,1.0,0.0,66.0,40.0,0.0,2020-02-17
广东省,1328,560,4,惠州,1.0,2.0,0.0,59.0,36.0,0.0,2020-02-17
广东省,1328,560,4,江门,0.0,3.0,0.0,23.0,8.0,0.0,2020-02-17
广东省,1328,560,4,湛江,0.0,0.0,0.0,22.0,11.0,0.0,2020-02-17
广东省,1328,560,4,汕头,0.0,1.0,0.0,25.0,15.0,0.0,2020-02-17
广东省,1328,560,4,肇庆,1.0,0.0,0.0,18.0,8.0,1.0,2020-02-17
广东省,1328,560,4,梅州,0.0,0.0,0.0,16.0,8.0,0.0,2020-02-17
广东省,1328,560,4,茂名,0.0,3.0,0.0,14.0,6.0,0.0,2020-02-17
广东省,1328,560,4,韶关,0.0,1.0,0.0,10.0,5.0,0.0,2020-02-17
广东省,1328,560,4,阳江,0.0,0.0,0.0,13.0,9.0,0.0,2020-02-17
广东省,1328,560,4,揭阳,0.0,0.0,0.0,8.0,4.0,0.0,2020-02-17
广东省,1328,560,4,清远,0.0,0.0,0.0,12.0,9.0,0.0,2020-02-17
广东省,1328,560,4,汕尾,0.0,0.0,0.0,5.0,2.0,0.0,2020-02-17
广东省,1328,560,4,河源,0.0,0.0,0.0,4.0,1.0,0.0,2020-02-17
广东省,1328,560,4,潮州,0.0,3.0,0.0,5.0,4.0,0.0,2020-02-17
上海市,333,177,1,外地来沪人员,1.0,5.0,0.0,110.0,64.0,1.0,2020-02-17
上海市,333,177,1,浦东新区,0.0,4.0,0.0,60.0,37.0,0.0,2020-02-17
上海市,333,177,1,宝山区,0.0,0.0,0.0,21.0,7.0,0.0,2020-02-17
上海市,333,177,1,徐汇区,0.0,0.0,0.0,18.0,6.0,0.0,2020-02-17
上海市,333,177,1,松江区,0.0,1.0,0.0,14.0,6.0,0.0,2020-02-17
上海市,333,177,1,静安区,0.0,0.0,0.0,16.0,9.0,0.0,2020-02-17
上海市,333,177,1,普陀区,0.0,0.0,0.0,11.0,4.0,0.0,2020-02-17
上海市,333,177,1,嘉定区,0.0,0.0,0.0,9.0,2.0,0.0,2020-02-17
上海市,333,177,1,杨浦区,0.0,0.0,0.0,9.0,3.0,0.0,2020-02-17
上海市,333,177,1,奉贤区,0.0,2.0,0.0,9.0,3.0,0.0,2020-02-17
上海市,333,177,1,长宁区,0.0,0.0,0.0,13.0,8.0,0.0,2020-02-17
上海市,333,177,1,闵行区,0.0,3.0,0.0,18.0,14.0,0.0,2020-02-17
上海市,333,177,1,黄浦区,0.0,0.0,0.0,6.0,2.0,0.0,2020-02-17
上海市,333,177,1,虹口区,0.0,0.0,0.0,7.0,4.0,0.0,2020-02-17
上海市,333,177,1,崇明区,0.0,1.0,0.0,4.0,1.0,0.0,2020-02-17
上海市,333,177,1,金山区,0.0,0.0,0.0,3.0,2.0,0.0,2020-02-17
上海市,333,177,1,青浦区,0.0,0.0,0.0,5.0,5.0,0.0,2020-02-17
黑龙江省,464,111,11,哈尔滨,2.0,15.0,0.0,190.0,47.0,3.0,2020-02-17
黑龙江省,464,111,11,双鸭山,2.0,0.0,0.0,52.0,4.0,2.0,2020-02-17
黑龙江省,464,111,11,鸡西,0.0,0.0,0.0,46.0,2.0,0.0,2020-02-17
黑龙江省,464,111,11,齐齐哈尔,1.0,0.0,0.0,43.0,10.0,1.0,2020-02-17
黑龙江省,464,111,11,绥化,0.0,2.0,0.0,46.0,16.0,4.0,2020-02-17
黑龙江省,464,111,11,黑河,0.0,0.0,0.0,14.0,0.0,0.0,2020-02-17
黑龙江省,464,111,11,大庆,0.0,3.0,0.0,20.0,7.0,1.0,2020-02-17
黑龙江省,464,111,11,牡丹江,1.0,0.0,0.0,13.0,1.0,0.0,2020-02-17
黑龙江省,464,111,11,七台河,1.0,2.0,0.0,17.0,6.0,0.0,2020-02-17
黑龙江省,464,111,11,佳木斯,0.0,0.0,0.0,15.0,11.0,0.0,2020-02-17
黑龙江省,464,111,11,鹤岗,0.0,0.0,0.0,5.0,2.0,0.0,2020-02-17
黑龙江省,464,111,11,大兴安岭,0.0,0.0,0.0,2.0,1.0,0.0,2020-02-17
黑龙江省,464,111,11,伊春,0.0,0.0,0.0,1.0,0.0,0.0,2020-02-17
黑龙江省,464,111,11,待明确地区,0.0,4.0,0.0,0.0,4.0,0.0,2020-02-17
北京市,387,122,4,海淀区,0.0,0.0,0.0,60.0,0.0,0.0,2020-02-17
北京市,387,122,4,朝阳区,0.0,0.0,0.0,58.0,0.0,0.0,2020-02-17
北京市,387,122,4,西城区,1.0,0.0,0.0,47.0,0.0,0.0,2020-02-17
北京市,387,122,4,丰台区,1.0,0.0,0.0,40.0,3.0,0.0,2020-02-17
北京市,387,122,4,大兴区,0.0,0.0,0.0,39.0,2.0,0.0,2020-02-17
北京市,387,122,4,昌平区,4.0,0.0,0.0,29.0,0.0,0.0,2020-02-17
北京市,387,122,4,外地来京人员,0.0,0.0,0.0,26.0,2.0,0.0,2020-02-17
北京市,387,122,4,通州区,0.0,0.0,0.0,18.0,1.0,0.0,2020-02-17
北京市,387,122,4,房山区,0.0,0.0,0.0,16.0,3.0,0.0,2020-02-17
北京市,387,122,4,石景山区,0.0,0.0,0.0,14.0,1.0,0.0,2020-02-17
北京市,387,122,4,东城区,0.0,0.0,0.0,12.0,1.0,0.0,2020-02-17
北京市,387,122,4,顺义区,0.0,0.0,0.0,10.0,0.0,0.0,2020-02-17
北京市,387,122,4,怀柔区,0.0,0.0,0.0,7.0,0.0,0.0,2020-02-17
北京市,387,122,4,密云区,0.0,0.0,0.0,7.0,0.0,0.0,2020-02-17
北京市,387,122,4,门头沟区,0.0,0.0,0.0,3.0,0.0,0.0,2020-02-17
北京市,387,122,4,延庆区,0.0,0.0,0.0,1.0,0.0,0.0,2020-02-17
北京市,387,122,4,待明确地区,0.0,8.0,0.0,0.0,109.0,4.0,2020-02-17
