name,value,治愈,死亡,date
斯洛文尼亚,632,0,9,2020/3/28
斯洛文尼亚,632,0,9,2020/3/29
斯洛文尼亚,691,0,9,2020/3/30
斯洛文尼亚,756,0,11,2020/3/31
斯洛文尼亚,802,0,15,2020/4/1
斯洛文尼亚,814,0,15,2020/4/2
斯洛文尼亚,841,0,15,2020/4/3
斯洛文尼亚,934,0,21,2020/4/4
斯洛文尼亚,977,0,22,2020/4/5
斯洛文尼亚,997,0,28,2020/4/6
斯洛文尼亚,1021,0,30,2020/4/7
斯洛文尼亚,1091,0,40,2020/4/8
斯洛文尼亚,1124,128,43,2020/4/9
斯洛文尼亚,1124,128,43,2020/4/10
斯洛文尼亚,1160,137,45,2020/4/11
斯洛文尼亚,1205,150,53,2020/4/12
斯洛文尼亚,1205,150,53,2020/4/13
斯洛文尼亚,1212,152,55,2020/4/14
斯洛文尼亚,1220,152,56,2020/4/15
斯洛文尼亚,1248,165,61,2020/4/16
斯洛文尼亚,1304,174,66,2020/4/17
斯洛文尼亚,1304,174,66,2020/4/18
斯洛文尼亚,1317,190,70,2020/4/19
斯洛文尼亚,1330,192,74,2020/4/20
斯洛文尼亚,1335,193,77,2020/4/21
斯洛文尼亚,1344,197,77,2020/4/22
斯洛文尼亚,1353,197,79,2020/4/23
斯洛文尼亚,1366,211,79,2020/4/24
斯洛文尼亚,1373,215,80,2020/4/25
斯洛文尼亚,1388,219,81,2020/4/26
斯洛文尼亚,1396,221,82,2020/4/27
斯洛文尼亚,1402,221,83,2020/4/28
斯洛文尼亚,1408,223,86,2020/4/29
斯洛文尼亚,1418,230,89,2020/4/30
斯洛文尼亚,1418,230,89,2020/5/1
斯洛文尼亚,1434,233,93,2020/5/2
斯洛文尼亚,1434,233,93,2020/5/3
斯洛文尼亚,1439,233,94,2020/5/4
斯洛文尼亚,1439,233,96,2020/5/5
斯洛文尼亚,1439,233,97,2020/5/6
斯洛文尼亚,1445,233,98,2020/5/7
斯洛文尼亚,1449,247,99,2020/5/8
斯洛文尼亚,1449,247,99,2020/5/9
斯洛文尼亚,1450,247,100,2020/5/10
斯洛文尼亚,1460,256,102,2020/5/11
斯洛文尼亚,1460,256,102,2020/5/12
斯洛文尼亚,1461,259,102,2020/5/13
斯洛文尼亚,1461,259,102,2020/5/14
斯洛文尼亚,1463,259,103,2020/5/15
斯洛文尼亚,1465,270,103,2020/5/16
斯洛伐克,7,0,0,2020/3/10
斯洛伐克,7,0,0,2020/3/11
斯洛伐克,10,0,0,2020/3/12
斯洛伐克,16,0,0,2020/3/13
斯洛伐克,32,0,0,2020/3/14
斯洛伐克,44,0,0,2020/3/15
斯洛伐克,61,0,0,2020/3/16
斯洛伐克,72,0,0,2020/3/17
斯洛伐克,97,0,0,2020/3/18
斯洛伐克,105,0,1,2020/3/19
斯洛伐克,123,0,1,2020/3/20
斯洛伐克,137,0,1,2020/3/21
斯洛伐克,178,0,1,2020/3/22
斯洛伐克,185,0,1,2020/3/23
斯洛伐克,186,7,1,2020/3/24
斯洛伐克,204,7,1,2020/3/25
斯洛伐克,216,7,0,2020/3/26
斯洛伐克,269,7,0,2020/3/27
斯洛伐克,269,7,0,2020/3/28
斯洛伐克,314,7,0,2020/3/29
斯洛伐克,336,7,0,2020/3/30
斯洛伐克,336,7,0,2020/3/31
斯洛伐克,400,3,1,2020/4/1
斯洛伐克,426,3,1,2020/4/2
斯洛伐克,450,8,1,2020/4/3
斯洛伐克,471,8,1,2020/4/4
斯洛伐克,485,8,1,2020/4/5
斯洛伐克,534,8,1,2020/4/6
斯洛伐克,581,8,2,2020/4/7
斯洛伐克,682,13,2,2020/4/8
斯洛伐克,701,16,2,2020/4/9
斯洛伐克,715,23,2,2020/4/10
斯洛伐克,728,23,2,2020/4/11
斯洛伐克,742,23,2,2020/4/12
斯洛伐克,769,107,2,2020/4/13
斯洛伐克,835,113,2,2020/4/14
斯洛伐克,863,151,2,2020/4/15
斯洛伐克,977,167,8,2020/4/16
斯洛伐克,1049,167,9,2020/4/17
斯洛伐克,1089,213,11,2020/4/18
斯洛伐克,1161,229,12,2020/4/19
斯洛伐克,1173,251,13,2020/4/20
斯洛伐克,1199,258,14,2020/4/21
斯洛伐克,1244,284,14,2020/4/22
斯洛伐克,1325,288,15,2020/4/23
斯洛伐克,1360,355,17,2020/4/24
斯洛伐克,1373,386,17,2020/4/25
斯洛伐克,1379,394,18,2020/4/26
斯洛伐克,1379,394,18,2020/4/27
斯洛伐克,1384,423,20,2020/4/28
斯洛伐克,1391,484,22,2020/4/29
斯洛伐克,1396,524,23,2020/4/30
斯洛伐克,1403,558,23,2020/5/1
斯洛伐克,1407,608,24,2020/5/2
斯洛伐克,1407,608,24,2020/5/3
斯洛伐克,1407,608,24,2020/5/4
斯洛伐克,1421,741,25,2020/5/5
斯洛伐克,1421,741,25,2020/5/6
斯洛伐克,1445,806,26,2020/5/7
斯洛伐克,1445,806,26,2020/5/8
斯洛伐克,1445,806,26,2020/5/9
斯洛伐克,1455,806,26,2020/5/10
斯洛伐克,1455,806,26,2020/5/11
斯洛伐克,1457,806,26,2020/5/12
斯洛伐克,1457,806,26,2020/5/13
斯洛伐克,1465,806,27,2020/5/14
斯洛伐克,1469,806,27,2020/5/15
斯洛伐克,1477,806,27,2020/5/16
斯里兰卡,1,1,0,2020/3/10
斯里兰卡,2,1,0,2020/3/11
斯里兰卡,3,1,0,2020/3/12
斯里兰卡,3,1,0,2020/3/13
斯里兰卡,8,1,0,2020/3/14
斯里兰卡,11,1,0,2020/3/15
斯里兰卡,19,1,0,2020/3/16
斯里兰卡,44,1,0,2020/3/17
斯里兰卡,50,1,0,2020/3/18
斯里兰卡,60,1,0,2020/3/19
斯里兰卡,71,1,0,2020/3/20
斯里兰卡,77,1,0,2020/3/21
斯里兰卡,81,1,0,2020/3/22
斯里兰卡,92,1,0,2020/3/23
斯里兰卡,100,1,0,2020/3/24
斯里兰卡,100,1,0,2020/3/25
斯里兰卡,102,1,0,2020/3/26
斯里兰卡,106,6,0,2020/3/27
斯里兰卡,110,6,0,2020/3/28
斯里兰卡,113,6,1,2020/3/29
斯里兰卡,122,6,1,2020/3/30
斯里兰卡,142,16,2,2020/3/31
斯里兰卡,142,16,2,2020/4/1
斯里兰卡,150,21,3,2020/4/2
斯里兰卡,150,21,3,2020/4/3
斯里兰卡,162,24,5,2020/4/4
斯里兰卡,171,29,5,2020/4/5
斯里兰卡,171,29,5,2020/4/6
斯里兰卡,183,42,6,2020/4/7
斯里兰卡,188,42,7,2020/4/8
斯里兰卡,190,49,7,2020/4/9
斯里兰卡,190,49,7,2020/4/10
斯里兰卡,197,49,7,2020/4/11
斯里兰卡,203,55,7,2020/4/12
斯里兰卡,214,57,7,2020/4/13
斯里兰卡,219,59,7,2020/4/14
斯里兰卡,219,59,7,2020/4/15
斯里兰卡,238,63,7,2020/4/16
斯里兰卡,242,77,7,2020/4/17
斯里兰卡,248,77,7,2020/4/18
斯里兰卡,269,91,7,2020/4/19
斯里兰卡,303,97,7,2020/4/20
斯里兰卡,303,97,7,2020/4/21
斯里兰卡,322,104,7,2020/4/22
斯里兰卡,334,105,7,2020/4/23
斯里兰卡,414,109,7,2020/4/24
斯里兰卡,435,118,7,2020/4/25
斯里兰卡,485,120,7,2020/4/26
斯里兰卡,557,126,7,2020/4/27
斯里兰卡,596,134,7,2020/4/28
斯里兰卡,619,134,7,2020/4/29
斯里兰卡,649,136,7,2020/4/30
斯里兰卡,660,139,7,2020/5/1
斯里兰卡,690,162,7,2020/5/2
斯里兰卡,705,172,7,2020/5/3
斯里兰卡,718,184,7,2020/5/4
斯里兰卡,755,194,8,2020/5/5
斯里兰卡,771,213,9,2020/5/6
斯里兰卡,797,215,9,2020/5/7
斯里兰卡,834,232,9,2020/5/8
斯里兰卡,835,240,9,2020/5/9
斯里兰卡,835,240,9,2020/5/10
斯里兰卡,863,321,9,2020/5/11
斯里兰卡,869,343,9,2020/5/12
斯里兰卡,869,343,9,2020/5/13
斯里兰卡,893,343,9,2020/5/14
斯里兰卡,916,343,9,2020/5/15
斯里兰卡,925,343,9,2020/5/16
圣文森特和格林纳丁斯,1,0,0,2020/3/14
圣文森特和格林纳丁斯,1,0,0,2020/3/15
圣文森特和格林纳丁斯,1,0,0,2020/3/16
圣文森特和格林纳丁斯,1,0,0,2020/3/17
圣文森特和格林纳丁斯,1,0,0,2020/3/18
圣文森特和格林纳丁斯,1,0,0,2020/3/19
圣文森特和格林纳丁斯,1,0,0,2020/3/20
圣文森特和格林纳丁斯,1,0,0,2020/3/21
圣文森特和格林纳丁斯,1,0,0,2020/3/22
圣文森特和格林纳丁斯,1,0,0,2020/3/23
圣文森特和格林纳丁斯,1,0,0,2020/3/24
圣文森特和格林纳丁斯,1,0,0,2020/3/25
圣文森特和格林纳丁斯,1,0,0,2020/3/26
圣文森特和格林纳丁斯,1,0,0,2020/3/27
圣文森特和格林纳丁斯,1,0,0,2020/3/28
圣文森特和格林纳丁斯,1,0,0,2020/3/30
圣文森特和格林纳丁斯,1,0,0,2020/4/1
圣文森特和格林纳丁斯,2,0,0,2020/4/4
圣文森特和格林纳丁斯,3,0,0,2020/4/5
圣文森特和格林纳丁斯,3,0,0,2020/4/6
圣文森特和格林纳丁斯,3,0,0,2020/4/7
圣文森特和格林纳丁斯,7,0,0,2020/4/8
圣文森特和格林纳丁斯,7,0,0,2020/4/9
圣文森特和格林纳丁斯,8,0,0,2020/4/10
圣文森特和格林纳丁斯,8,0,0,2020/4/11
圣文森特和格林纳丁斯,12,0,0,2020/4/12
圣文森特和格林纳丁斯,12,0,0,2020/4/13
圣文森特和格林纳丁斯,12,0,0,2020/4/14
圣文森特和格林纳丁斯,12,0,0,2020/4/15
圣文森特和格林纳丁斯,12,0,0,2020/4/17
圣文森特和格林纳丁斯,12,0,0,2020/4/20
圣文森特和格林纳丁斯,12,0,0,2020/4/21
圣文森特和格林纳丁斯,12,0,0,2020/4/22
圣文森特和格林纳丁斯,12,0,0,2020/4/23
圣文森特和格林纳丁斯,13,0,0,2020/4/24
圣文森特和格林纳丁斯,13,0,0,2020/4/25
圣文森特和格林纳丁斯,14,0,0,2020/4/26
圣文森特和格林纳丁斯,14,0,0,2020/4/27
圣文森特和格林纳丁斯,14,0,0,2020/4/28
圣文森特和格林纳丁斯,15,0,0,2020/4/29
圣文森特和格林纳丁斯,15,0,0,2020/4/30
圣文森特和格林纳丁斯,16,0,0,2020/5/1
圣文森特和格林纳丁斯,16,0,0,2020/5/2
圣文森特和格林纳丁斯,16,0,0,2020/5/3
圣文森特和格林纳丁斯,16,0,0,2020/5/4
圣文森特和格林纳丁斯,16,0,0,2020/5/5
圣文森特和格林纳丁斯,17,0,0,2020/5/6
圣文森特和格林纳丁斯,17,0,0,2020/5/7
圣文森特和格林纳丁斯,17,0,0,2020/5/8
圣文森特和格林纳丁斯,17,0,0,2020/5/9
圣文森特和格林纳丁斯,17,0,0,2020/5/10
圣其茨和尼维斯,2,0,0,2020/3/27
圣其茨和尼维斯,2,0,0,2020/3/28
圣其茨和尼维斯,2,0,0,2020/3/29
圣其茨和尼维斯,2,0,0,2020/3/30
圣其茨和尼维斯,2,0,0,2020/3/31
圣其茨和尼维斯,2,0,0,2020/4/1
圣其茨和尼维斯,8,0,0,2020/4/2
圣其茨和尼维斯,8,0,0,2020/4/3
圣其茨和尼维斯,8,0,0,2020/4/4
圣其茨和尼维斯,8,0,0,2020/4/5
圣其茨和尼维斯,9,0,0,2020/4/6
圣其茨和尼维斯,9,0,0,2020/4/7
圣其茨和尼维斯,10,0,0,2020/4/8
圣其茨和尼维斯,10,0,0,2020/4/9
圣其茨和尼维斯,11,0,0,2020/4/10
圣其茨和尼维斯,11,0,0,2020/4/11
圣其茨和尼维斯,11,0,0,2020/4/12
圣其茨和尼维斯,12,0,0,2020/4/13
圣其茨和尼维斯,12,0,0,2020/4/14
圣其茨和尼维斯,12,0,0,2020/4/15
圣其茨和尼维斯,14,0,0,2020/4/17
圣其茨和尼维斯,14,0,0,2020/4/20
圣其茨和尼维斯,14,0,0,2020/4/21
圣其茨和尼维斯,15,0,0,2020/4/22
圣其茨和尼维斯,15,0,0,2020/4/23
圣其茨和尼维斯,15,0,0,2020/4/25
圣其茨和尼维斯,15,0,0,2020/4/26
圣其茨和尼维斯,15,0,0,2020/4/28
圣其茨和尼维斯,15,0,0,2020/4/29
圣皮埃尔和密克隆群岛,1,0,0,2020/4/9
圣皮埃尔和密克隆群岛,1,0,0,2020/4/10
圣皮埃尔和密克隆群岛,1,0,0,2020/4/12
圣皮埃尔和密克隆群岛,1,0,0,2020/4/13
圣皮埃尔和密克隆群岛,1,0,0,2020/4/15
圣皮埃尔和密克隆群岛,1,0,0,2020/4/20
圣皮埃尔和密克隆群岛,1,0,0,2020/4/21
圣皮埃尔和密克隆群岛,1,0,0,2020/4/22
圣皮埃尔和密克隆群岛,1,0,0,2020/4/23
圣皮埃尔和密克隆群岛,1,0,0,2020/4/29
圣马力诺,51,0,2,2020/3/10
圣马力诺,62,0,2,2020/3/11
圣马力诺,69,0,3,2020/3/12
圣马力诺,69,0,3,2020/3/13
圣马力诺,73,2,5,2020/3/14
圣马力诺,73,2,5,2020/3/15
圣马力诺,98,2,5,2020/3/16
圣马力诺,98,2,7,2020/3/17
圣马力诺,102,2,9,2020/3/18
圣马力诺,109,2,14,2020/3/19
圣马力诺,109,2,14,2020/3/20
圣马力诺,126,2,14,2020/3/21
圣马力诺,151,2,14,2020/3/22
圣马力诺,151,2,20,2020/3/23
圣马力诺,151,2,20,2020/3/24
圣马力诺,187,2,20,2020/3/25
圣马力诺,187,2,21,2020/3/26
圣马力诺,208,2,21,2020/3/27
圣马力诺,242,2,21,2020/3/28
圣马力诺,242,2,21,2020/3/29
圣马力诺,242,2,22,2020/3/30
圣马力诺,242,2,24,2020/3/31
圣马力诺,242,2,25,2020/4/1
圣马力诺,242,2,26,2020/4/2
圣马力诺,242,2,28,2020/4/3
圣马力诺,245,2,30,2020/4/4
圣马力诺,252,2,32,2020/4/5
圣马力诺,259,2,32,2020/4/6
圣马力诺,266,2,32,2020/4/7
圣马力诺,277,2,32,2020/4/8
圣马力诺,279,2,34,2020/4/9
圣马力诺,308,2,34,2020/4/10
圣马力诺,344,2,34,2020/4/11
圣马力诺,344,2,34,2020/4/12
圣马力诺,356,2,35,2020/4/13
圣马力诺,356,2,35,2020/4/14
圣马力诺,371,2,36,2020/4/15
圣马力诺,372,2,36,2020/4/16
圣马力诺,393,2,36,2020/4/17
圣马力诺,426,2,38,2020/4/18
圣马力诺,426,2,38,2020/4/19
圣马力诺,455,2,39,2020/4/20
圣马力诺,461,2,39,2020/4/21
圣马力诺,462,2,39,2020/4/22
圣马力诺,476,2,40,2020/4/23
圣马力诺,488,2,40,2020/4/24
圣马力诺,501,2,40,2020/4/25
圣马力诺,513,2,40,2020/4/26
圣马力诺,513,2,40,2020/4/27
圣马力诺,538,2,41,2020/4/28
圣马力诺,538,2,41,2020/4/29
圣马力诺,553,2,41,2020/4/30
圣马力诺,563,2,41,2020/5/1
圣马力诺,569,2,41,2020/5/2
圣马力诺,580,2,41,2020/5/3
圣马力诺,580,2,41,2020/5/4
圣马力诺,582,2,41,2020/5/5
圣马力诺,582,2,41,2020/5/6
圣马力诺,589,2,41,2020/5/7
圣马力诺,608,2,41,2020/5/8
圣马力诺,632,2,41,2020/5/9
圣马力诺,632,2,41,2020/5/10
圣马力诺,632,2,41,2020/5/11
圣马力诺,637,2,41,2020/5/12
圣马力诺,647,2,41,2020/5/13
圣马力诺,647,2,41,2020/5/14
圣马力诺,647,2,41,2020/5/15
圣马力诺,647,2,41,2020/5/16
圣马丁岛,2,0,0,2020/3/13
圣马丁岛,2,0,0,2020/3/14
圣马丁岛,2,0,0,2020/3/15
圣马丁岛,2,0,0,2020/3/16
圣马丁岛,2,0,0,2020/3/17
圣马丁岛,2,0,0,2020/3/18
圣马丁岛,2,0,0,2020/3/19
圣马丁岛,4,0,0,2020/3/20
圣马丁岛,4,0,0,2020/3/21
圣马丁岛,4,0,0,2020/3/22
圣马丁岛,4,0,0,2020/3/23
圣马丁岛,5,0,0,2020/3/24
圣马丁岛,8,0,0,2020/3/25
圣马丁岛,8,0,0,2020/3/26
圣马丁岛,11,0,0,2020/3/27
圣马丁岛,11,0,0,2020/3/28
圣马丁岛,11,0,0,2020/3/29
圣马丁岛,12,0,0,2020/3/30
圣马丁岛,12,0,0,2020/3/31
圣马丁岛,18,0,1,2020/4/1
圣马丁岛,18,0,2,2020/4/2
圣马丁岛,21,0,2,2020/4/3
圣马丁岛,22,0,2,2020/4/4
圣马丁岛,22,0,2,2020/4/5
圣马丁岛,24,0,2,2020/4/6
圣马丁岛,29,0,2,2020/4/7
圣马丁岛,31,0,2,2020/4/8
圣马丁岛,31,0,2,2020/4/9
圣马丁岛,31,0,2,2020/4/10
圣马丁岛,32,0,2,2020/4/11
圣马丁岛,32,0,2,2020/4/12
圣马丁岛,33,0,2,2020/4/13
圣马丁岛,33,0,2,2020/4/14
圣马丁岛,33,0,2,2020/4/15
圣马丁岛,35,0,2,2020/4/16
圣马丁岛,35,0,2,2020/4/17
圣马丁岛,37,0,2,2020/4/20
圣马丁岛,37,0,2,2020/4/21
圣马丁岛,37,0,2,2020/4/22
圣马丁岛,37,0,2,2020/4/23
圣马丁岛,38,0,2,2020/4/24
圣马丁岛,38,0,2,2020/4/25
圣马丁岛,38,0,2,2020/4/26
圣马丁岛,38,0,3,2020/4/27
圣马丁岛,38,0,3,2020/4/28
圣马丁岛,38,0,3,2020/4/29
圣马丁岛,38,0,3,2020/4/30
圣马丁岛,39,0,3,2020/5/12
圣马丁岛,39,0,3,2020/5/13
圣马丁岛,39,0,3,2020/5/14
圣马丁岛,39,0,3,2020/5/15
圣卢西亚,1,0,0,2020/3/17
圣卢西亚,2,0,0,2020/3/18
圣卢西亚,2,0,0,2020/3/19
圣卢西亚,2,0,0,2020/3/20
圣卢西亚,2,0,0,2020/3/21
圣卢西亚,2,0,0,2020/3/22
圣卢西亚,2,0,0,2020/3/23
圣卢西亚,2,0,0,2020/3/24
圣卢西亚,3,0,0,2020/3/25
圣卢西亚,3,0,0,2020/3/26
圣卢西亚,3,0,0,2020/3/27
圣卢西亚,3,0,0,2020/3/28
圣卢西亚,3,0,0,2020/3/30
圣卢西亚,3,0,0,2020/3/31
圣卢西亚,9,0,0,2020/4/1
圣卢西亚,9,0,0,2020/4/2
圣卢西亚,13,0,0,2020/4/3
圣卢西亚,13,0,0,2020/4/4
圣卢西亚,13,0,0,2020/4/5
圣卢西亚,14,0,0,2020/4/7
圣卢西亚,14,0,0,2020/4/8
圣卢西亚,14,0,0,2020/4/9
圣卢西亚,14,0,0,2020/4/10
圣卢西亚,14,0,0,2020/4/12
圣卢西亚,15,0,0,2020/4/13
圣卢西亚,15,0,0,2020/4/14
圣卢西亚,15,0,0,2020/4/15
圣卢西亚,15,0,0,2020/4/17
圣卢西亚,15,0,0,2020/4/20
圣卢西亚,15,0,0,2020/4/21
圣卢西亚,15,0,0,2020/4/22
圣卢西亚,15,0,0,2020/4/23
圣卢西亚,15,0,0,2020/4/29
圣卢西亚,17,0,0,2020/5/1
圣卢西亚,17,0,0,2020/5/2
圣卢西亚,17,0,0,2020/5/3
圣卢西亚,17,0,0,2020/5/4
圣卢西亚,17,0,0,2020/5/5
圣卢西亚,18,0,0,2020/5/6
圣卢西亚,18,0,0,2020/5/7
圣卢西亚,18,0,0,2020/5/8
圣卢西亚,18,0,0,2020/5/9
圣卢西亚,18,0,0,2020/5/10
圣多美和普林西比,4,0,0,2020/4/6
圣多美和普林西比,4,0,0,2020/4/7
圣多美和普林西比,4,0,0,2020/4/8
圣多美和普林西比,4,0,0,2020/4/9
圣多美和普林西比,4,0,0,2020/4/10
圣多美和普林西比,4,0,0,2020/4/12
圣多美和普林西比,4,0,0,2020/4/15
圣多美和普林西比,4,0,0,2020/4/20
圣多美和普林西比,4,0,0,2020/4/21
圣多美和普林西比,4,0,0,2020/4/22
圣多美和普林西比,4,0,0,2020/4/23
圣多美和普林西比,7,0,0,2020/4/24
圣多美和普林西比,8,0,0,2020/4/25
圣多美和普林西比,8,0,0,2020/4/26
圣多美和普林西比,8,0,0,2020/4/28
圣多美和普林西比,8,0,0,2020/4/29
圣多美和普林西比,11,0,0,2020/4/30
圣多美和普林西比,16,0,1,2020/5/2
圣多美和普林西比,16,0,1,2020/5/3
圣多美和普林西比,23,0,3,2020/5/4
圣多美和普林西比,23,0,3,2020/5/5
圣多美和普林西比,161,0,3,2020/5/6
圣多美和普林西比,171,0,3,2020/5/7
圣多美和普林西比,174,0,3,2020/5/8
圣多美和普林西比,174,0,4,2020/5/9
圣多美和普林西比,208,0,5,2020/5/10
圣多美和普林西比,208,0,5,2020/5/11
圣多美和普林西比,208,0,5,2020/5/12
圣多美和普林西比,208,0,5,2020/5/13
圣多美和普林西比,208,0,5,2020/5/14
圣多美和普林西比,208,0,7,2020/5/15
圣多美和普林西比,208,0,7,2020/5/16
圣巴泰勒米岛,3,0,0,2020/3/17
圣巴泰勒米岛,3,0,0,2020/3/18
圣巴泰勒米岛,3,0,0,2020/3/19
圣巴泰勒米岛,3,0,0,2020/3/20
圣巴泰勒米岛,3,0,0,2020/3/21
圣巴泰勒米岛,3,0,0,2020/3/22
圣巴泰勒米岛,3,0,0,2020/3/23
圣巴泰勒米岛,3,0,0,2020/3/24
圣巴泰勒米岛,3,0,0,2020/3/25
圣巴泰勒米岛,3,0,0,2020/3/26
圣巴泰勒米岛,3,0,0,2020/3/27
圣巴泰勒米岛,3,0,0,2020/3/28
圣巴泰勒米岛,5,0,0,2020/3/29
圣巴泰勒米岛,5,0,0,2020/3/30
圣巴泰勒米岛,5,0,0,2020/3/31
圣巴泰勒米岛,6,0,0,2020/4/1
圣巴泰勒米岛,6,0,0,2020/4/2
圣巴泰勒米岛,6,0,0,2020/4/3
圣巴泰勒米岛,6,0,0,2020/4/5
圣巴泰勒米岛,6,0,0,2020/4/7
圣巴泰勒米岛,6,0,0,2020/4/8
圣巴泰勒米岛,6,0,0,2020/4/9
圣巴泰勒米岛,6,0,0,2020/4/10
圣巴泰勒米岛,6,0,0,2020/4/12
圣巴泰勒米岛,6,0,0,2020/4/15
圣巴泰勒米岛,6,0,0,2020/4/20
圣巴泰勒米岛,6,0,0,2020/4/21
圣巴泰勒米岛,6,0,0,2020/4/22
圣巴泰勒米岛,6,0,0,2020/4/23
圣巴泰勒米岛,6,0,0,2020/4/29
圣巴泰勒米,1,0,0,2020/3/13
圣巴泰勒米,1,0,0,2020/3/14
圣巴泰勒米,1,0,0,2020/3/15
圣巴泰勒米,1,0,0,2020/3/16
圣巴泰勒米,3,0,0,2020/3/17
圣巴泰勒米,3,0,0,2020/3/18
圣巴泰勒米,3,0,0,2020/3/19
圣巴泰勒米,3,0,0,2020/3/20
圣巴泰勒米,3,0,0,2020/3/21
圣巴泰勒米,3,0,0,2020/3/22
圣巴泰勒米,3,0,0,2020/3/23
圣巴泰勒米,3,0,0,2020/3/24
圣巴泰勒米,3,0,0,2020/3/25
圣巴泰勒米,3,0,0,2020/3/26
圣巴泰勒米,3,0,0,2020/3/27
圣巴泰勒米,3,0,0,2020/3/28
圣巴泰勒米,5,0,0,2020/3/29
圣巴泰勒米,5,0,0,2020/3/30
圣巴泰勒米,5,0,0,2020/3/31
圣巴泰勒米,6,0,0,2020/4/1
圣巴泰勒米,6,0,0,2020/4/2
圣巴泰勒米,6,0,0,2020/4/3
圣巴泰勒米,6,0,0,2020/4/5
圣巴泰勒米,6,0,0,2020/4/7
圣巴泰勒米,6,0,0,2020/4/8
圣巴泰勒米,6,0,0,2020/4/9
圣巴泰勒米,6,0,0,2020/4/10
圣巴泰勒米,6,0,0,2020/4/12
圣巴泰勒米,6,0,0,2020/4/15
圣巴泰勒米,6,0,0,2020/4/20
圣巴泰勒米,6,0,0,2020/4/21
圣巴泰勒米,6,0,0,2020/4/22
圣巴泰勒米,6,0,0,2020/4/23
圣巴泰勒米,6,0,0,2020/4/29
沙特阿拉伯,20,0,0,2020/3/10
沙特阿拉伯,21,0,0,2020/3/11
沙特阿拉伯,45,0,0,2020/3/12
沙特阿拉伯,62,1,0,2020/3/13
沙特阿拉伯,86,1,0,2020/3/14
沙特阿拉伯,103,1,0,2020/3/15
沙特阿拉伯,103,1,0,2020/3/16
沙特阿拉伯,133,6,0,2020/3/17
沙特阿拉伯,171,6,0,2020/3/18
沙特阿拉伯,238,6,0,2020/3/19
沙特阿拉伯,274,6,0,2020/3/20
沙特阿拉伯,392,16,0,2020/3/21
沙特阿拉伯,511,16,0,2020/3/22
沙特阿拉伯,511,16,0,2020/3/23
沙特阿拉伯,767,28,1,2020/3/24
沙特阿拉伯,900,29,2,2020/3/25
沙特阿拉伯,1012,29,3,2020/3/26
沙特阿拉伯,1104,29,3,2020/3/27
沙特阿拉伯,1203,37,4,2020/3/28
沙特阿拉伯,1299,66,8,2020/3/29
沙特阿拉伯,1453,115,8,2020/3/30
沙特阿拉伯,1563,165,10,2020/3/31
沙特阿拉伯,1720,264,16,2020/4/1
沙特阿拉伯,1885,328,21,2020/4/2
沙特阿拉伯,1885,328,21,2020/4/3
沙特阿拉伯,1885,328,21,2020/4/4
沙特阿拉伯,2385,488,34,2020/4/5
沙特阿拉伯,2523,551,38,2020/4/6
沙特阿拉伯,2795,615,41,2020/4/7
沙特阿拉伯,2932,631,41,2020/4/8
沙特阿拉伯,2932,631,41,2020/4/9
沙特阿拉伯,3651,685,47,2020/4/10
沙特阿拉伯,4033,720,52,2020/4/11
沙特阿拉伯,4462,761,59,2020/4/12
沙特阿拉伯,4934,805,65,2020/4/13
沙特阿拉伯,5369,889,73,2020/4/14
沙特阿拉伯,5862,931,79,2020/4/15
沙特阿拉伯,6380,990,83,2020/4/16
沙特阿拉伯,7142,1049,87,2020/4/17
沙特阿拉伯,8274,1329,92,2020/4/18
沙特阿拉伯,9362,1398,97,2020/4/19
沙特阿拉伯,10484,1490,103,2020/4/20
沙特阿拉伯,11631,1640,109,2020/4/21
沙特阿拉伯,12772,1812,109,2020/4/22
沙特阿拉伯,13930,1925,121,2020/4/23
沙特阿拉伯,15102,2049,127,2020/4/24
沙特阿拉伯,16299,2215,136,2020/4/25
沙特阿拉伯,17522,2357,139,2020/4/26
沙特阿拉伯,18811,2531,144,2020/4/27
沙特阿拉伯,20077,2784,152,2020/4/28
沙特阿拉伯,21402,2953,157,2020/4/29
沙特阿拉伯,22753,3163,162,2020/4/30
沙特阿拉伯,24097,3555,169,2020/5/1
沙特阿拉伯,25459,3765,176,2020/5/2
沙特阿拉伯,25459,3765,176,2020/5/3
沙特阿拉伯,27011,4134,184,2020/5/4
沙特阿拉伯,30251,5431,200,2020/5/5
沙特阿拉伯,31938,6783,209,2020/5/6
沙特阿拉伯,33731,7798,219,2020/5/7
沙特阿拉伯,33731,7798,219,2020/5/8
沙特阿拉伯,37136,10144,239,2020/5/9
沙特阿拉伯,39048,11457,246,2020/5/10
沙特阿拉伯,41014,12737,255,2020/5/11
沙特阿拉伯,42925,15257,264,2020/5/12
沙特阿拉伯,44830,17622,273,2020/5/13
沙特阿拉伯,46869,19051,283,2020/5/14
沙特阿拉伯,49176,21869,292,2020/5/15
沙特阿拉伯,49176,21869,292,2020/5/16
塞舌尔,2,0,0,2020/3/15
塞舌尔,2,0,0,2020/3/16
塞舌尔,4,0,0,2020/3/17
塞舌尔,4,0,0,2020/3/18
塞舌尔,4,0,0,2020/3/19
塞舌尔,6,0,0,2020/3/20
塞舌尔,6,0,0,2020/3/21
塞舌尔,6,0,0,2020/3/22
塞舌尔,7,0,0,2020/3/23
塞舌尔,7,0,0,2020/3/24
